after forward	-5	0	4	6	5	9	2	1	14
after right	-5	0	2	6	2	5	1	9	11
after forward	-4	0	2	2	3	8	5	6	9
after bash	-3	0	2	3	2	4	6	2	6
after forward	-2	0	2	2	4	2	8	3	4
after bash	-1	0	2	4	1	6	3	2	1
after forward	0	0	2	1	5	5	3	4	0
S	-1	-3	1	1	1	9	6	4	16
after right	-1	-3	4	1	6	1	4	9	15
after forward	-1	-2	4	6	6	5	9	1	9
after bash	-1	-1	4	6	3	1	8	6	6
after forward	-1	0	4	3	5	6	1	6	3
after right	-1	0	2	3	1	5	6	6	1
after forward	0	0	2	1	1	4	8	3	0
S	-2	1	1	1	100	5	4	1	10
after left	-2	1	3	1	5	1	100	4	9
after left	-2	1	2	1	1	4	5	100	8
after forward	-1	1	2	1	4	1	4	1	7
after forward	0	1	2	4	8	8	1	1	3
after right	0	1	3	4	1	8	1	8	1
after forward	0	0	3	1	6	8	4	4	0
S	-8	3	1	1	100	7	6	6	27
after left	-8	3	3	1	7	6	100	6	26
after bash	-8	2	3	7	1	8	100	1	23
after forward	-8	1	3	1	3	1	100	7	22
after forward	-8	0	3	3	3	9	100	1	19
after left	-8	0	2	3	9	1	3	100	17
after bash	-7	0	2	9	1	1	6	3	14
after forward	-6	0	2	1	1	9	6	9	13
after forward	-5	0	2	1	7	8	9	1	12
after bash	-4	0	2	7	4	7	2	1	9
after forward	-3	0	2	4	4	5	7	7	5
after bash	-2	0	2	4	1	8	4	4	2
after forward	-1	0	2	1	1	7	9	4	1
after forward	0	0	2	1	5	1	6	1	0
S	-4	-4	1	1	100	8	8	7	23
after right	-4	-4	4	1	8	100	7	8	22
after bash	-4	-3	4	8	3	100	7	1	19
after forward	-4	-2	4	3	1	100	5	8	16
after forward	-4	-1	4	1	9	100	4	3	15
after right	-4	-1	2	1	4	9	3	100	14
after bash	-3	-1	2	4	1	9	5	1	11
after forward	-2	-1	2	1	7	5	3	4	10
after bash	-1	-1	2	7	4	4	8	1	7
after forward	0	-1	2	4	4	1	8	7	3
after left	0	-1	4	4	1	7	4	8	1
after forward	0	0	4	1	9	4	8	4	0
S	-2	-5	1	1	8	7	4	5	19
after left	-2	-5	3	1	7	5	8	4	18
after left	-2	-5	2	1	5	4	7	8	17
after bash	-1	-5	2	5	1	7	9	1	14
after forward	0	-5	2	1	5	4	8	5	13
after left	0	-5	4	1	4	5	5	8	12
after forward	0	-4	4	4	6	7	4	1	8
after bash	0	-3	4	6	1	5	7	4	5
after forward	0	-2	4	1	9	7	7	6	4
after bash	0	-1	4	9	1	2	8	1	1
after forward	0	0	4	1	100	3	9	9	0
S	-2	-4	1	1	2	5	7	9	18
after right	-2	-4	4	1	7	2	9	5	17
after bash	-2	-3	4	7	3	6	7	1	14
after forward	-2	-2	4	3	5	3	2	7	11
after right	-2	-2	2	3	2	5	7	3	9
after forward	-1	-2	2	2	2	7	7	3	7
after forward	0	-2	2	2	100	8	8	2	5
after left	0	-2	4	2	8	2	100	8	4
after bash	0	-1	4	8	1	7	100	2	1
after forward	0	0	4	1	100	9	100	8	0
S	-2	-3	1	1	3	4	1	9	12
after right	-2	-3	4	1	1	3	9	4	11
after forward	-2	-2	4	1	4	5	4	1	10
after bash	-2	-1	4	4	2	3	9	1	7
after forward	-2	0	4	2	100	5	6	4	5
after right	-2	0	2	2	6	100	4	5	4
after bash	-1	0	2	6	1	100	9	2	1
after forward	0	0	2	1	1	100	5	6	0
S	-5	3	1	1	4	9	6	5	26
after left	-5	3	3	1	9	5	4	6	25
after left	-5	3	2	1	5	6	9	4	24
after bash	-4	3	2	5	4	5	6	1	21
after forward	-3	3	2	4	2	9	1	5	17
after forward	-2	3	2	2	4	7	4	4	15
after bash	-1	3	2	4	3	7	6	2	12
after forward	0	3	2	3	100	9	7	4	9
after right	0	3	3	3	7	100	4	9	7
after bash	0	2	3	7	3	100	6	3	4
after forward	0	1	3	3	1	100	4	7	1
after forward	0	0	3	1	1	100	4	3	0
S	4	-6	1	1	7	8	9	100	33
after bash	3	-6	1	7	6	4	9	1	30
after forward	2	-6	1	6	3	1	8	7	24
after bash	1	-6	1	3	2	4	9	6	21
after forward	0	-6	1	2	4	8	4	3	19
after right	0	-6	4	2	4	4	3	8	18
after bash	0	-5	4	4	2	6	9	2	15
after forward	0	-4	4	2	4	5	5	4	13
after bash	0	-3	4	4	6	1	8	2	10
after forward	0	-2	4	6	9	7	6	4	4
after bash	0	-1	4	9	1	6	9	6	1
after forward	0	0	4	1	9	4	6	9	0
S	3	-7	1	1	4	100	5	2	31
after forward	2	-7	1	4	8	100	5	1	27
after right	2	-7	4	4	5	8	1	100	25
after bash	2	-6	4	5	4	5	5	4	22
after forward	2	-5	4	4	3	2	8	5	18
after forward	2	-4	4	3	8	9	5	4	15
after bash	2	-3	4	8	3	6	7	3	12
after forward	2	-2	4	3	4	1	6	8	9
after left	2	-2	1	3	1	8	4	6	7
after forward	1	-2	1	1	1	6	3	3	6
after forward	0	-2	1	1	5	2	8	1	5
after right	0	-2	4	1	8	5	1	2	4
after bash	0	-1	4	8	1	6	3	1	1
after forward	0	0	4	1	5	9	2	8	0
S	-1	-5	1	1	6	100	3	8	14
after right	-1	-5	4	1	3	6	8	100	13
after forward	-1	-4	4	3	5	5	2	1	10
after right	-1	-4	2	3	2	5	1	5	8
after forward	0	-4	2	2	7	1	8	3	6
after left	0	-4	4	2	1	3	7	8	5
after forward	0	-3	4	1	2	5	9	2	4
after forward	0	-2	4	2	1	5	2	1	2
after forward	0	-1	4	1	1	4	7	2	1
after forward	0	0	4	1	8	5	5	1	0
S	5	-2	1	1	1	3	6	100	13
after forward	4	-2	1	1	1	3	1	1	12
after forward	3	-2	1	1	9	8	6	1	11
after bash	2	-2	1	9	1	1	7	1	8
after forward	1	-2	1	1	2	5	7	9	7
after forward	0	-2	1	2	9	5	9	1	5
after right	0	-2	4	2	9	9	1	5	4
after bash	0	-1	4	9	1	2	7	2	1
after forward	0	0	4	1	3	3	4	9	0
S	-5	6	1	1	9	6	100	1	30
after left	-5	6	3	1	6	1	9	100	29
after left	-5	6	2	1	1	100	6	9	28
after forward	-4	6	2	1	1	100	8	1	27
after forward	-3	6	2	1	3	100	5	1	26
after right	-3	6	3	1	5	3	1	100	25
after bash	-3	5	3	5	4	7	8	1	22
after forward	-3	4	3	4	4	4	6	5	18
after bash	-3	3	3	4	2	1	7	4	15
after forward	-3	2	3	2	9	2	5	4	13
after left	-3	2	2	2	2	4	9	5	12
after forward	-2	2	2	2	1	1	4	2	10
after forward	-1	2	2	1	3	1	4	2	9
after forward	0	2	2	3	1	5	9	1	6
after right	0	2	3	3	9	1	1	5	4
after bash	0	1	3	9	1	6	4	3	1
after forward	0	0	3	1	7	6	5	9	0
S	2	6	1	1	9	7	9	7	25
after bash	1	6	1	9	4	5	3	1	22
after forward	0	6	1	4	4	7	3	9	18
after left	0	6	3	4	7	9	4	3	16
after bash	0	5	3	7	5	5	2	4	13
after forward	0	4	3	5	9	2	7	7	8
after bash	0	3	3	9	1	8	8	5	5
after forward	0	2	3	1	5	5	6	9	4
after bash	0	1	3	5	1	8	1	1	1
after forward	0	0	3	1	100	1	1	5	0
S	4	-1	1	1	1	1	7	4	15
after forward	3	-1	1	1	5	7	5	1	14
after forward	2	-1	1	5	9	5	1	1	9
after right	2	-1	4	5	1	9	1	5	6
after forward	2	0	4	1	4	6	5	5	5
after left	2	0	1	1	6	5	4	5	4
after bash	1	0	1	6	1	9	8	1	1
after forward	0	0	1	1	8	8	5	6	0
S	-1	4	1	1	3	4	2	6	18
after left	-1	4	3	1	4	6	3	2	17
after forward	-1	3	3	4	8	4	7	1	13
after bash	-1	2	3	8	4	6	6	4	10
after forward	-1	1	3	4	4	2	1	8	6
after left	-1	1	2	4	2	8	4	1	4
after forward	0	1	2	2	4	6	1	4	2
after right	0	1	3	2	1	4	4	6	1
after forward	0	0	3	1	2	6	4	2	0
S	1	-8	1	1	1	100	7	9	28
after forward	0	-8	1	1	9	100	8	1	27
after right	0	-8	4	1	8	9	1	100	26
after bash	0	-7	4	8	4	3	7	1	23
after forward	0	-6	4	4	3	5	1	8	19
after forward	0	-5	4	3	5	8	8	4	16
after bash	0	-4	4	5	4	4	2	3	13
after forward	0	-3	4	4	6	7	7	5	9
after bash	0	-2	4	6	5	2	5	4	6
after forward	0	-1	4	5	1	6	6	6	1
after forward	0	0	4	1	8	5	6	5	0
S	-5	-1	1	1	6	6	1	2	15
after right	-5	-1	4	1	1	6	2	6	14
after forward	-5	0	4	1	100	3	2	1	13
after right	-5	0	2	1	2	100	1	3	12
after forward	-4	0	2	2	1	100	2	1	10
after forward	-3	0	2	1	5	100	5	2	9
after forward	-2	0	2	5	5	100	4	1	4
after bash	-1	0	2	5	1	100	7	5	1
after forward	0	0	2	1	2	100	9	5	0
S	0	-5	1	1	2	2	7	8	15
after right	0	-5	4	1	7	2	8	2	14
after forward	0	-4	4	7	9	1	2	1	7
after bash	0	-3	4	9	1	5	3	7	4
after forward	0	-2	4	1	2	9	6	9	3
after forward	0	-1	4	2	1	6	8	1	1
after forward	0	0	4	1	100	4	4	2	0
S	3	-1	1	1	8	2	5	100	10
after bash	2	-1	1	8	4	5	1	1	7
after forward	1	-1	1	4	1	3	4	8	3
after forward	0	-1	1	1	6	2	1	4	2
after right	0	-1	4	1	1	6	4	2	1
after forward	0	0	4	1	8	5	4	1	0
S	-1	2	1	1	2	6	6	9	12
after left	-1	2	3	1	6	9	2	6	11
after left	-1	2	2	1	9	6	6	2	10
after bash	0	2	2	9	2	9	7	1	7
after forward	1	2	2	2	5	2	1	9	5
after right	1	2	3	2	1	5	9	2	4
after forward	1	1	3	1	1	7	7	2	3
after forward	1	0	3	1	4	1	1	1	2
after right	1	0	1	1	1	4	1	1	1
after forward	0	0	1	1	9	2	7	1	0
S	-6	1	1	1	8	8	2	4	27
after left	-6	1	3	1	8	4	8	2	26
after left	-6	1	2	1	4	2	8	8	25
after forward	-5	1	2	4	7	9	3	1	21
after bash	-4	1	2	7	6	8	6	4	18
after forward	-3	1	2	6	4	6	5	7	12
after bash	-2	1	2	4	2	4	6	6	9
after forward	-1	1	2	2	4	5	6	4	7
after forward	0	1	2	4	6	2	1	2	3
after right	0	1	3	4	1	6	2	2	1
after forward	0	0	3	1	1	6	6	4	0
S	2	2	1	1	2	1	4	100	14
after forward	1	2	1	2	5	4	7	1	12
after forward	0	2	1	5	8	6	3	2	7
after left	0	2	3	5	6	2	8	3	4
after bash	0	1	3	6	1	4	2	5	1
after forward	0	0	3	1	4	9	8	6	0
S	-4	4	1	1	6	4	5	4	26
after left	-4	4	3	1	4	4	6	5	25
after left	-4	4	2	1	4	5	4	6	24
after bash	-3	4	2	4	2	8	4	1	21
after forward	-2	4	2	2	2	6	1	4	19
after right	-2	4	3	2	1	2	4	6	18
after forward	-2	3	3	1	5	5	4	2	17
after forward	-2	2	3	5	5	5	9	1	12
after left	-2	2	2	5	5	1	5	9	9
after bash	-1	2	2	5	2	5	9	5	6
after forward	0	2	2	2	2	7	2	5	4
after right	0	2	3	2	2	2	5	7	3
after forward	0	1	3	2	1	3	9	2	1
after forward	0	0	3	1	6	9	4	2	0
S	-6	0	1	1	4	8	8	3	19
after left	-6	0	3	1	8	3	4	8	18
after left	-6	0	2	1	3	8	8	4	17
after forward	-5	0	2	3	8	8	1	1	14
after bash	-4	0	2	8	6	7	4	3	11
after forward	-3	0	2	6	1	1	2	8	5
after forward	-2	0	2	1	6	2	6	6	4
after bash	-1	0	2	6	1	9	1	1	1
after forward	0	0	2	1	3	2	8	6	0
S	1	0	1	1	1	3	3	6	1
after forward	0	0	1	1	4	4	1	1	0
S	-2	2	1	1	100	2	100	6	12
after left	-2	2	3	1	2	6	100	100	11
after left	-2	2	2	1	6	100	2	100	10
after bash	-1	2	2	6	2	100	2	1	7
after forward	0	2	2	2	2	100	6	6	5
after right	0	2	3	2	6	2	6	100	4
after bash	0	1	3	6	1	6	2	2	1
after forward	0	0	3	1	2	8	9	6	0
S	1	1	1	1	6	6	2	6	10
after forward	0	1	1	6	8	1	9	1	4
after left	0	1	3	6	1	1	8	9	1
after forward	0	0	3	1	7	6	9	6	0
S	-2	3	1	1	4	9	8	9	18
after left	-2	3	3	1	9	9	4	8	17
after bash	-2	2	3	9	1	2	2	1	14
after forward	-2	1	3	1	7	6	4	9	13
after bash	-2	0	3	7	3	4	1	1	10
after forward	-2	-1	3	3	1	1	7	7	7
after left	-2	-1	2	3	1	7	1	7	5
after forward	-1	-1	2	1	2	4	5	3	4
after forward	0	-1	2	2	7	1	4	1	2
after left	0	-1	4	2	1	1	7	4	1
after forward	0	0	4	1	7	4	3	2	0
S	-1	2	1	1	9	2	6	4	6
after left	-1	2	3	1	2	4	9	6	5
after forward	-1	1	3	2	1	5	3	1	3
after forward	-1	0	3	1	6	1	1	2	2
after left	-1	0	2	1	1	2	6	1	1
after forward	0	0	2	1	8	5	9	1	0
S	2	-1	1	1	4	2	8	3	9
after bash	1	-1	1	4	3	9	7	1	6
after forward	0	-1	1	3	3	1	1	4	3
after right	0	-1	4	3	1	3	4	1	1
after forward	0	0	4	1	3	3	7	3	0
S	0	6	1	1	6	4	9	4	20
after left	0	6	3	1	4	4	6	9	19
after forward	0	5	3	4	9	9	8	1	15
after bash	0	4	3	9	5	4	5	4	12
after forward	0	3	3	5	5	8	9	9	7
after bash	0	2	3	5	3	8	6	5	4
after forward	0	1	3	3	1	1	1	5	1
after forward	0	0	3	1	9	1	9	3	0
S	-4	0	1	1	2	4	3	5	14
after left	-4	0	3	1	4	5	2	3	13
after left	-4	0	2	1	5	3	4	2	12
after bash	-3	0	2	5	5	4	5	1	9
after forward	-2	0	2	5	7	9	5	5	4
after bash	-1	0	2	7	1	8	8	5	1
after forward	0	0	2	1	9	3	1	7	0
S	-7	5	1	1	3	3	1	3	40
after left	-7	5	3	1	3	3	3	1	39
after left	-7	5	2	1	3	1	3	3	38
after forward	-6	5	2	3	7	8	7	1	35
after bash	-5	5	2	7	8	8	6	3	32
after forward	-4	5	2	8	4	1	8	7	24
after bash	-3	5	2	4	1	3	7	8	21
after forward	-2	5	2	1	3	4	4	4	20
after forward	-1	5	2	3	1	6	2	1	17
after right	-1	5	3	3	2	1	1	6	15
after forward	-1	4	3	2	8	5	4	3	13
after bash	-1	3	3	8	1	7	8	2	10
after forward	-1	2	3	1	8	6	4	8	9
after bash	-1	1	3	8	3	2	5	1	6
after forward	-1	0	3	3	5	1	7	8	3
after left	-1	0	2	3	1	8	5	7	1
after forward	0	0	2	1	100	2	5	3	0
S	-1	4	1	1	6	5	1	1	13
after left	-1	4	3	1	5	1	6	1	12
after left	-1	4	2	1	1	1	5	6	11
after forward	0	4	2	1	9	3	8	1	10
after right	0	4	3	1	8	9	1	3	9
after bash	0	3	3	8	2	7	5	1	6
after forward	0	2	3	2	7	1	1	8	4
after bash	0	1	3	7	1	2	2	2	1
after forward	0	0	3	1	4	9	8	7	0
S	1	1	1	1	8	3	4	4	7
after left	1	1	3	1	3	4	8	4	6
after forward	1	0	3	3	6	4	1	1	3
after right	1	0	1	3	1	6	1	4	1
after forward	0	0	1	1	5	2	8	3	0
S	-7	3	1	1	2	8	2	4	26
after left	-7	3	3	1	8	4	2	2	25
after left	-7	3	2	1	4	2	8	2	24
after bash	-6	3	2	4	2	7	1	1	21
after forward	-5	3	2	2	2	7	2	4	19
after forward	-4	3	2	2	5	6	9	2	17
after bash	-3	3	2	5	3	1	9	2	14
after forward	-2	3	2	3	8	2	6	5	11
after right	-2	3	3	3	6	8	5	2	9
after bash	-2	2	3	6	2	9	9	3	6
after forward	-2	1	3	2	1	9	7	6	4
after forward	-2	0	3	1	100	1	9	2	3
after left	-2	0	2	1	1	2	100	9	2
after forward	-1	0	2	1	1	9	100	1	1
after forward	0	0	2	1	3	8	100	1	0
S	7	3	1	1	4	2	4	9	33
after left	7	3	3	1	2	9	4	4	32
after forward	7	2	3	2	6	3	2	1	30
after right	7	2	1	2	2	6	1	3	29
after forward	6	2	1	2	9	2	4	2	27
after left	6	2	3	2	2	2	9	4	26
after forward	6	1	3	2	7	6	3	2	24
after right	6	1	1	2	3	7	2	6	23
after bash	5	1	1	3	1	6	9	2	20
after forward	4	1	1	1	5	8	4	3	19
after left	4	1	3	1	8	3	5	4	18
after bash	4	0	3	8	1	6	3	1	15
after forward	4	-1	3	1	6	6	4	8	14
after right	4	-1	1	1	4	6	8	6	13
after bash	3	-1	1	4	1	3	3	1	10
after forward	2	-1	1	1	2	1	7	4	9
after forward	1	-1	1	2	4	6	7	1	7
after forward	0	-1	1	4	100	7	1	2	3
after right	0	-1	4	4	1	100	2	7	1
after forward	0	0	4	1	4	100	7	4	0
S	2	-7	1	1	8	7	1	1	34
after right	2	-7	4	1	1	8	1	7	33
after forward	2	-6	4	1	2	9	2	1	32
after forward	2	-5	4	2	8	7	5	1	30
after left	2	-5	1	2	7	1	8	5	29
after bash	1	-5	1	7	5	9	5	2	26
after forward	0	-5	1	5	4	5	2	7	21
after right	0	-5	4	5	2	4	7	5	18
after forward	0	-4	4	2	4	9	5	5	16
after bash	0	-3	4	4	9	5	7	2	13
after forward	0	-2	4	9	8	5	3	4	4
after bash	0	-1	4	8	1	8	9	9	1
after forward	0	0	4	1	2	1	5	8	0
S	-3	0	1	1	5	6	4	1	5
after left	-3	0	3	1	6	1	5	4	4
after left	-3	0	2	1	1	4	6	5	3
after forward	-2	0	2	1	1	1	4	1	2
after forward	-1	0	2	1	1	2	6	1	1
after forward	0	0	2	1	5	3	9	1	0
S	6	-4	1	1	3	100	7	8	32
after forward	5	-4	1	3	4	100	3	1	29
after right	5	-4	4	3	3	4	1	100	27
after forward	5	-3	4	3	8	1	7	3	24
after bash	5	-2	4	8	2	3	6	3	21
after forward	5	-1	4	2	1	6	4	8	19
after forward	5	0	4	1	3	9	4	2	18
after left	5	0	1	1	9	2	3	4	17
after bash	4	0	1	9	7	6	8	1	14
after forward	3	0	1	7	5	6	6	9	7
after bash	2	0	1	5	3	4	4	7	4
after forward	1	0	1	3	1	2	4	5	1
after forward	0	0	1	1	100	7	3	3	0
S	6	0	1	1	9	3	100	8	16
after bash	5	0	1	9	4	4	100	1	13
after forward	4	0	1	4	1	6	100	9	9
after forward	3	0	1	1	8	4	100	4	8
after bash	2	0	1	8	4	2	100	1	5
after forward	1	0	1	4	1	9	100	8	1
after forward	0	0	1	1	7	3	100	4	0
S	-5	-3	1	1	3	100	1	5	17
after right	-5	-3	4	1	1	3	5	100	16
after forward	-5	-2	4	1	4	6	1	1	15
after right	-5	-2	2	1	1	4	1	6	14
after forward	-4	-2	2	1	1	7	5	1	13
after forward	-3	-2	2	1	3	9	1	1	12
after forward	-2	-2	2	3	7	6	5	1	9
after bash	-1	-2	2	7	1	8	8	3	6
after forward	0	-2	2	1	5	9	8	7	5
after left	0	-2	4	1	9	7	5	8	4
after bash	0	-1	4	9	1	8	7	1	1
after forward	0	0	4	1	9	9	3	9	0
S	-1	2	1	1	8	3	3	5	7
after left	-1	2	3	1	3	5	8	3	6
after bash	-1	1	3	3	1	7	5	1	3
after forward	-1	0	3	1	7	1	3	3	2
after left	-1	0	2	1	1	3	7	3	1
after forward	0	0	2	1	1	7	9	1	0
S	4	2	1	1	8	9	100	2	13
after bash	3	2	1	8	1	6	100	1	10
after forward	2	2	1	1	5	5	100	8	9
after left	2	2	3	1	5	8	5	100	8
after bash	2	1	3	5	1	6	1	1	5
after forward	2	0	3	1	2	5	2	5	4
after right	2	0	1	1	2	2	5	5	3
after forward	1	0	1	2	1	1	1	1	1
after forward	0	0	1	1	8	5	3	2	0
S	-4	1	1	1	7	2	8	6	17
after left	-4	1	3	1	2	6	7	8	16
after forward	-4	0	3	2	5	2	8	1	14
after left	-4	0	2	2	2	1	5	8	13
after forward	-3	0	2	2	7	6	3	2	11
after forward	-2	0	2	7	9	7	3	2	4
after bash	-1	0	2	9	1	2	8	7	1
after forward	0	0	2	1	5	4	6	9	0
S	-1	-6	1	1	6	4	4	4	20
after left	-1	-6	3	1	4	4	6	4	19
after left	-1	-6	2	1	4	4	4	6	18
after forward	0	-6	2	4	1	6	1	1	14
after left	0	-6	4	4	6	1	1	1	12
after bash	0	-5	4	6	1	4	1	4	9
after forward	0	-4	4	1	6	9	3	6	8
after bash	0	-3	4	6	1	8	1	1	5
after forward	0	-2	4	1	8	6	6	6	4
after bash	0	-1	4	8	1	4	8	1	1
after forward	0	0	4	1	100	3	4	8	0
S	8	5	1	1	2	7	2	4	46
after forward	7	5	1	2	8	3	6	1	44
after left	7	5	3	2	3	1	8	6	43
after forward	7	4	3	3	4	7	7	2	40
after bash	7	3	3	4	2	3	1	3	37
after forward	7	2	3	2	7	3	7	4	35
after bash	7	1	3	7	6	7	4	2	32
after forward	7	0	3	6	100	9	9	7	26
after right	7	0	1	6	9	100	7	9	23
after bash	6	0	1	9	6	100	4	6	20
after forward	5	0	1	6	5	100	3	9	14
after forward	4	0	1	5	7	100	8	6	9
after bash	3	0	1	7	2	100	8	5	6
after forward	2	0	1	2	3	100	5	7	4
after bash	1	0	1	3	1	100	6	2	1
after forward	0	0	1	1	100	100	4	3	0
S	-3	1	1	1	100	5	7	8	17
after left	-3	1	3	1	5	8	100	7	16
after forward	-3	0	3	5	7	6	100	1	11
after left	-3	0	2	5	6	1	7	100	8
after bash	-2	0	2	6	4	8	9	5	5
after forward	-1	0	2	4	1	5	5	6	1
after forward	0	0	2	1	2	5	5	4	0
S	0	-3	1	1	100	3	5	1	7
after right	0	-3	4	1	5	100	1	3	6
after bash	0	-2	4	5	2	100	4	1	3
after forward	0	-1	4	2	1	100	9	5	1
after forward	0	0	4	1	5	100	8	2	0
S	2	-2	1	1	4	100	1	6	8
after right	2	-2	4	1	1	4	6	100	7
after forward	2	-1	4	1	1	4	5	1	6
after forward	2	0	4	1	9	7	5	1	5
after left	2	0	1	1	7	1	9	5	4
after bash	1	0	1	7	1	4	9	1	1
after forward	0	0	1	1	5	8	6	7	0
S	-1	-2	1	1	4	1	2	6	7
after right	-1	-2	4	1	2	4	6	1	6
after forward	-1	-1	4	2	2	4	7	1	4
after forward	-1	0	4	2	5	1	1	2	2
after right	-1	0	2	2	1	5	2	1	1
after forward	0	0	2	1	2	1	7	2	0
S	-8	-1	1	1	100	3	7	2	31
after left	-8	-1	3	1	3	2	100	7	30
after left	-8	-1	2	1	2	7	3	100	29
after forward	-7	-1	2	2	6	9	5	1	27
after forward	-6	-1	2	6	8	4	1	2	21
after bash	-5	-1	2	8	3	8	9	6	18
after forward	-4	-1	2	3	8	5	3	8	15
after bash	-3	-1	2	8	6	7	5	3	12
after forward	-2	-1	2	6	2	9	6	8	6
after forward	-1	-1	2	2	2	1	5	6	4
after forward	0	-1	2	2	7	1	9	2	2
after left	0	-1	4	2	1	2	7	9	1
after forward	0	0	4	1	4	1	1	2	0
S	-2	5	1	1	5	2	1	6	17
after left	-2	5	3	1	2	6	5	1	16
after left	-2	5	2	1	6	1	2	5	15
after bash	-1	5	2	6	1	3	3	1	12
after forward	0	5	2	1	4	5	5	6	11
after right	0	5	3	1	5	4	6	5	10
after bash	0	4	3	5	2	1	3	1	7
after forward	0	3	3	2	1	9	6	5	5
after forward	0	2	3	1	3	4	1	2	4
after bash	0	1	3	3	1	5	6	1	1
after forward	0	0	3	1	8	1	4	3	0
S	3	-6	1	1	6	9	8	1	27
after right	3	-6	4	1	8	6	1	9	26
after bash	3	-5	4	8	1	2	5	1	23
after forward	3	-4	4	1	9	2	8	8	22
after bash	3	-3	4	9	2	6	5	1	19
after forward	3	-2	4	2	7	7	7	9	17
after bash	3	-1	4	7	2	3	2	2	14
after forward	3	0	4	2	4	9	7	7	12
after left	3	0	1	2	9	7	4	7	11
after bash	2	0	1	9	7	3	5	2	8
after forward	1	0	1	7	1	3	2	9	1
after forward	0	0	1	1	1	3	7	7	0
S	-7	3	1	1	4	7	100	1	32
after left	-7	3	3	1	7	1	4	100	31
after left	-7	3	2	1	1	100	7	4	30
after forward	-6	3	2	1	9	100	9	1	29
after bash	-5	3	2	9	3	100	1	1	26
after forward	-4	3	2	3	4	100	8	9	23
after forward	-3	3	2	4	8	100	4	3	19
after right	-3	3	3	4	4	8	3	100	17
after forward	-3	2	3	4	5	7	8	4	13
after bash	-3	1	3	5	3	6	9	4	10
after forward	-3	0	3	3	2	1	6	5	7
after left	-3	0	2	3	1	5	2	6	5
after forward	-2	0	2	1	9	6	2	3	4
after bash	-1	0	2	9	1	5	6	1	1
after forward	0	0	2	1	7	8	6	9	0
S	6	2	1	1	6	9	7	3	22
after left	6	2	3	1	9	3	6	7	21
after bash	6	1	3	9	6	3	9	1	18
after forward	6	0	3	6	9	8	5	9	12
after right	6	0	1	6	5	9	9	8	9
after bash	5	0	1	5	2	6	9	6	6
after forward	4	0	1	2	1	6	8	5	4
after forward	3	0	1	1	1	9	6	2	3
after forward	2	0	1	1	1	5	4	1	2
after forward	1	0	1	1	1	1	7	1	1
after forward	0	0	1	1	100	8	2	1	0
S	-2	-1	1	1	9	8	9	8	9
after left	-2	-1	3	1	8	8	9	9	8
after left	-2	-1	2	1	8	9	8	9	7
after bash	-1	-1	2	8	2	6	1	1	4
after forward	0	-1	2	2	2	1	4	8	2
after left	0	-1	4	2	1	8	2	4	1
after forward	0	0	4	1	3	6	6	2	0
S	1	5	1	1	2	6	4	3	12
after forward	0	5	1	2	4	1	4	1	10
after left	0	5	3	2	1	1	4	4	9
after forward	0	4	3	1	1	6	8	2	8
after forward	0	3	3	1	9	9	4	1	7
after bash	0	2	3	9	3	4	4	1	4
after forward	0	1	3	3	1	2	2	9	1
after forward	0	0	3	1	8	7	7	3	0
S	-7	1	1	1	100	7	2	5	25
after left	-7	1	3	1	7	5	100	2	24
after left	-7	1	2	1	5	2	7	100	23
after bash	-6	1	2	5	2	9	2	1	20
after forward	-5	1	2	2	7	1	4	5	18
after right	-5	1	3	2	4	7	5	1	17
after forward	-5	0	3	4	100	1	2	2	13
after left	-5	0	2	4	1	2	100	2	11
after forward	-4	0	2	1	6	7	100	4	10
after bash	-3	0	2	6	3	5	100	1	7
after forward	-2	0	2	3	4	4	100	6	4
after bash	-1	0	2	4	1	8	100	3	1
after forward	0	0	2	1	5	9	100	4	0
S	5	-4	1	1	6	9	9	100	25
after bash	4	-4	1	6	5	6	5	1	22
after forward	3	-4	1	5	4	9	7	6	17
after forward	2	-4	1	4	8	9	4	5	13
after bash	1	-4	1	8	1	9	5	4	10
after forward	0	-4	1	1	4	1	2	8	9
after right	0	-4	4	1	2	4	8	1	8
after forward	0	-3	4	2	2	9	5	1	6
after forward	0	-2	4	2	5	8	1	2	4
after bash	0	-1	4	5	1	4	9	2	1
after forward	0	0	4	1	7	3	8	5	0
S	-8	-7	1	1	2	100	5	8	47
after right	-8	-7	4	1	5	2	8	100	46
after bash	-8	-6	4	5	3	4	2	1	43
after forward	-8	-5	4	3	2	6	3	5	40
after right	-8	-5	2	3	3	2	5	6	38
after forward	-7	-5	2	3	8	5	2	3	35
after bash	-6	-5	2	8	2	3	1	3	32
after forward	-5	-5	2	2	2	5	9	8	30
after forward	-4	-5	2	2	8	6	3	2	28
after left	-4	-5	4	2	6	2	8	3	27
after bash	-4	-4	4	6	1	5	8	2	24
after forward	-4	-3	4	1	6	6	2	6	23
after right	-4	-3	2	1	2	6	6	6	22
after forward	-3	-3	2	2	5	4	8	1	20
after bash	-2	-3	2	5	2	4	3	2	17
after forward	-1	-3	2	2	7	8	4	5	15
after left	-1	-3	4	2	8	5	7	4	14
after forward	-1	-2	4	8	9	4	3	2	6
after bash	-1	-1	4	9	1	5	4	8	3
after forward	-1	0	4	1	5	6	1	9	2
after right	-1	0	2	1	1	5	9	6	1
